# Reading prmtop information...
#%VERSION  VERSION_STAMP = V0001.000  DATE = 03/13/23  16:27:23                  
# N: 49204 Ntypes: 23 Nres: 15294 NPH: 1 NNB:83550
# There is a cubic periodic box. IFBOX = 1.
# Prmtop file ../../leap/STR/MR-STR.prmtop read successfully!
#
# Define the format of the trajectory file: 
#
# 	 1) AMBER MDCRD FILE
# 	 2) GZIPPED AMBER MDCRD FILE
# 	 3) NETCDF FORMAT FILE
# 	 4) CHARMM DCD FORMAT FILE
#
# Enter your choice number: #
# Choose your option for energy calculations:
#
# 	 1) Ligand - Protein interaction calculations
# 	 2) Ligand - Environment interaction calculations
# 	 3) Ligand - Solvent interaction calculations
# 	 4) Selection - Selection interaction calculations
# 	 5) Protein Internal Energy Calculations
# 	 6) Multiple Selection - Multiple Selection Calculations
# 	 7) Multiple Selection - Multiple Selection w/ Chuncks Calculations
#
# Enter your choice number: # Define your ligand residue number: # Protein last residue number: 258
# You selected atom 54 (N) to 4258 (OXT)
# And atom 1 (C12) to 53 (H30).
# NetCDF Frame dimension: 1000
# NetCDF number of atoms: 49204
#        Step         Elec          VDW        Total
          178     -20.2246     -52.6726     -72.8972
          179     -20.8531     -53.6647     -74.5178
          180     -20.2356     -54.4916     -74.7272
          181     -12.4148     -52.6177     -65.0326
          182      -8.7874     -53.6249     -62.4123
          183      -7.6375     -51.4583     -59.0958
          184      -9.5665     -50.2933     -59.8598
          185      -7.4010     -53.0644     -60.4654
          186     -15.0635     -50.0695     -65.1330
          187      -7.7985     -50.2010     -57.9995
          188      -6.5708     -55.4701     -62.0409
          189     -10.2435     -51.2661     -61.5096
          190     -12.1088     -50.0634     -62.1722
          191     -11.2293     -52.4867     -63.7160
          192     -12.5673     -48.5203     -61.0876
          193     -13.0106     -51.4363     -64.4469
          194     -10.9989     -49.5986     -60.5975
          195     -12.4459     -52.3280     -64.7739
          196      -5.8889     -51.7302     -57.6192
          197     -12.5109     -53.8850     -66.3959
          198     -11.7965     -57.5249     -69.3214
          199      -9.6893     -56.0845     -65.7738
          200     -12.4248     -46.4772     -58.9021
          201     -12.5225     -54.0643     -66.5868
          202      -8.4363     -50.7910     -59.2273
          203     -11.9858     -51.1105     -63.0964
          204     -12.9282     -50.7650     -63.6932
          205     -11.2275     -51.9053     -63.1328
          206      -9.1955     -56.0864     -65.2820
          207     -12.8496     -51.2401     -64.0897
          208     -11.3158     -53.6733     -64.9891
          209      -6.1112     -56.8430     -62.9541
          210     -12.6947     -53.2183     -65.9130
          211      -6.2562     -50.3683     -56.6245
          212     -11.0829     -50.6296     -61.7126
          213      -9.8431     -49.6318     -59.4750
          214     -12.2706     -47.8689     -60.1395
          215     -15.0989     -53.3812     -68.4801
          216     -22.5769     -52.5552     -75.1321
          217     -21.7512     -51.2720     -73.0233
          218     -17.7690     -49.1181     -66.8871
          219     -18.9808     -54.4904     -73.4711
          220     -15.3794     -52.7833     -68.1628
          221     -16.6851     -51.9880     -68.6731
          222     -18.6981     -50.9383     -69.6364
          223     -15.7431     -55.0430     -70.7861
          224     -17.8056     -49.0930     -66.8986
          225     -13.1123     -56.8310     -69.9432
          226     -17.7977     -52.3698     -70.1675
          227     -15.3970     -52.9779     -68.3749
          228     -17.5008     -55.6364     -73.1372
          229     -16.7251     -50.1170     -66.8421
          230     -16.6565     -48.9002     -65.5567
          231     -19.0255     -49.6981     -68.7236
          232     -18.3114     -54.5891     -72.9005
          233     -16.6181     -53.7688     -70.3868
          234     -17.5074     -48.7630     -66.2704
          235     -19.4575     -53.0373     -72.4947
          236     -22.1722     -48.9337     -71.1059
          237     -18.7104     -49.6757     -68.3861
          238     -16.1916     -51.7719     -67.9634
          239     -23.7207     -50.6912     -74.4119
          240     -15.6875     -51.1468     -66.8344
          241     -22.2446     -51.9016     -74.1462
          242     -22.8473     -53.8776     -76.7249
          243     -16.8159     -52.5842     -69.4000
          244     -20.5556     -51.8673     -72.4229
          245     -15.7948     -52.4202     -68.2150
          246     -17.5468     -51.6968     -69.2436
          247     -23.1199     -47.1322     -70.2521
          248     -12.2327     -47.2824     -59.5151
          249     -19.9887     -54.9183     -74.9070
          250     -19.0534     -50.8422     -69.8955
          251     -13.8881     -48.5363     -62.4243
          252     -14.3793     -50.8907     -65.2700
          253     -14.6214     -52.2745     -66.8959
          254     -14.1744     -46.9908     -61.1652
          255     -14.1355     -54.6391     -68.7747
          256     -18.5723     -48.1041     -66.6764
          257     -18.5099     -53.0314     -71.5412
          258     -17.2208     -51.6210     -68.8418
          259     -19.1456     -48.6458     -67.7913
          260     -18.9458     -49.0394     -67.9852
          261     -23.0525     -50.8938     -73.9464
          262     -13.6464     -51.3439     -64.9904
          263     -16.5983     -48.6952     -65.2936
          264     -25.2467     -53.4980     -78.7446
          265     -14.7807     -53.6343     -68.4150
          266     -23.4289     -50.4837     -73.9126
          267     -22.0696     -53.6673     -75.7369
          268     -14.8547     -52.8797     -67.7344
          269     -18.0625     -54.9782     -73.0408
          270     -26.6580     -52.0902     -78.7483
          271     -23.7252     -54.2001     -77.9253
          272     -17.8756     -53.3252     -71.2007
          273     -17.2335     -51.6890     -68.9224
          274     -10.7196     -51.1646     -61.8842
          275     -21.6263     -54.0124     -75.6388
          276     -20.6860     -56.1033     -76.7892
          277     -19.6032     -49.3327     -68.9359
          278     -16.9315     -53.5966     -70.5281
          279     -17.9752     -55.9735     -73.9487
          280     -24.7525     -51.6337     -76.3862
          281     -19.7437     -53.0693     -72.8130
          282     -17.1319     -55.2360     -72.3679
          283     -16.1643     -53.7155     -69.8798
          284     -17.0617     -48.4897     -65.5514
          285     -18.5587     -52.8204     -71.3791
          286     -22.8608     -49.5012     -72.3620
          287     -20.2674     -50.6711     -70.9385
          288     -19.0322     -47.8208     -66.8530
          289     -17.5100     -49.5430     -67.0530
          290     -15.4458     -53.5914     -69.0372
          291     -18.0475     -54.4370     -72.4845
          292     -23.1393     -49.5541     -72.6934
          293     -15.4527     -53.0686     -68.5213
          294      -9.5026     -50.5214     -60.0240
          295     -22.4541     -50.1415     -72.5956
          296     -19.5571     -48.8634     -68.4205
          297     -22.0480     -53.9317     -75.9797
          298     -21.4499     -51.7255     -73.1754
          299     -22.4836     -54.8991     -77.3827
          300     -16.5155     -49.2506     -65.7661
          301     -24.8831     -50.2275     -75.1106
          302     -22.5916     -46.3816     -68.9732
          303     -24.0377     -51.8093     -75.8470
          304     -19.3633     -51.0148     -70.3782
          305     -21.9837     -48.5487     -70.5324
          306     -20.3140     -52.6206     -72.9346
          307     -23.2266     -54.1239     -77.3505
          308     -21.3280     -54.2537     -75.5818
          309     -24.4569     -53.0828     -77.5398
          310     -22.2807     -53.1003     -75.3810
          311     -20.2294     -51.2509     -71.4803
          312     -18.6409     -55.0324     -73.6733
          313     -22.4211     -50.4758     -72.8969
          314     -21.4650     -51.0277     -72.4927
          315     -23.6451     -49.2190     -72.8641
          316     -19.1363     -53.4970     -72.6333
          317     -26.3695     -51.0167     -77.3862
          318     -21.2479     -56.5784     -77.8263
          319     -22.4953     -47.5228     -70.0181
          320     -11.7013     -49.4075     -61.1088
          321     -14.0859     -50.7902     -64.8761
          322     -17.7193     -48.6031     -66.3224
          323     -23.1543     -51.6106     -74.7649
          324     -15.7614     -50.9168     -66.6782
          325     -13.6172     -51.2010     -64.8182
          326     -14.0123     -52.1225     -66.1349
          327     -12.0286     -53.6771     -65.7057
          328     -17.7857     -50.3835     -68.1693
          329     -10.1077     -51.1945     -61.3022
          330     -14.7524     -48.3355     -63.0879
          331     -23.4064     -49.8785     -73.2849
          332     -14.1263     -52.3099     -66.4362
          333     -19.7917     -51.1759     -70.9676
          334     -22.7873     -51.6905     -74.4778
          335     -17.2754     -47.5500     -64.8254
          336     -17.2578     -52.3286     -69.5863
          337     -10.1823     -51.0352     -61.2176
          338     -20.7716     -47.4028     -68.1743
          339     -14.0104     -50.8822     -64.8925
          340     -21.1370     -51.9391     -73.0760
          341     -17.8062     -50.8606     -68.6667
          342     -22.6030     -48.1830     -70.7861
          343     -15.4310     -54.4236     -69.8546
          344     -15.6843     -50.5356     -66.2199
          345     -19.0382     -52.1169     -71.1551
          346     -19.1858     -54.1746     -73.3604
          347     -16.6024     -50.5833     -67.1857
          348     -19.5412     -49.9555     -69.4967
          349     -20.4283     -50.5218     -70.9501
          350     -21.2587     -49.4259     -70.6846
          351     -17.7238     -49.7923     -67.5161
          352     -20.7444     -51.0225     -71.7669
          353     -18.9187     -49.9484     -68.8671
